pedido_id,fecha,cliente_id,producto_id,nombre_producto,categoria,unidades,precio_unitario,importe_total
P6516,2022-10-16,C065,F007,Metformina,antidiabético,30,0.18,5.4
P6517,2023-06-19,C026,F003,Ventolin,broncodilatador,67,4.75,318.25
P6518,2024-06-05,C050,F007,Metformina,antidiabético,59,0.18,10.62
P6519,2022-09-03,C138,F002,Amoxicilina,antibiótico,45,0.3,13.5
P6520,2021-11-25,C092,F004,Remdesivir,antiviral,22,400.0,8800.0
P6521,2024-08-16,C102,F006,Augmentine,antibiótico,16,0.45,7.2
P6522,2021-10-17,C130,F005,Paracetamol,analgésico,32,0.15,4.8
P6523,2022-07-20,C098,F003,Ventolin,broncodilatador,18,4.75,85.5
P6524,2021-02-14,C141,F007,Metformina,antidiabético,79,0.18,14.22
P6525,2021-07-15,C058,F007,Metformina,antidiabético,76,0.18,13.68
P6526,2022-07-20,C195,F006,Augmentine,antibiótico,56,0.45,25.2
P6527,2023-05-02,C068,F003,Ventolin,broncodilatador,163,4.75,774.25
P6528,2024-01-13,C050,F002,Amoxicilina,antibiótico,70,0.3,21.0
P6529,2024-06-05,C080,F006,Augmentine,antibiótico,79,0.45,35.55
P6530,2023-05-10,C163,F001,Insulina Lantus,hormona,18,22.0,396.0
P6531,2021-04-12,C046,F002,Amoxicilina,antibiótico,22,0.3,6.6
P6532,2021-01-12,C082,F007,Metformina,antidiabético,23,0.18,4.14
P6533,2023-12-01,C159,F004,Remdesivir,antiviral,92,400.0,36800.0
P6534,2024-01-02,C056,F003,Ventolin,broncodilatador,8,4.75,38.0
P6535,2022-01-08,C084,F004,Remdesivir,antiviral,69,400.0,27600.0
P6536,2022-06-03,C062,F002,Amoxicilina,antibiótico,56,0.3,16.8
P6537,2021-04-29,C023,F005,Paracetamol,analgésico,57,0.15,8.55
P6538,2022-03-31,C011,F005,Paracetamol,analgésico,141,0.15,21.15
P6539,2024-09-17,C198,F005,Paracetamol,analgésico,54,0.15,8.1
P6540,2024-07-03,C103,F003,Ventolin,broncodilatador,74,4.75,351.5
P6541,2021-07-02,C061,F005,Paracetamol,analgésico,102,0.15,15.3
P6542,2024-02-15,C139,F001,Insulina Lantus,hormona,87,22.0,1914.0
P6543,2022-06-18,C005,F004,Remdesivir,antiviral,72,400.0,28800.0
P6544,2021-10-19,C042,F001,Insulina Lantus,hormona,70,22.0,1540.0
P6545,2023-09-13,C001,F001,Insulina Lantus,hormona,79,22.0,1738.0
P6546,2021-12-09,C019,F007,Metformina,antidiabético,54,0.18,9.72
P6547,2021-12-28,C104,F003,Ventolin,broncodilatador,12,4.75,57.0
P6548,2021-06-01,C094,F006,Augmentine,antibiótico,100,0.45,45.0
P6549,2023-08-07,C026,F003,Ventolin,broncodilatador,74,4.75,351.5
P6550,2023-01-27,C005,F007,Metformina,antidiabético,73,0.18,13.14
P6551,2024-12-16,C185,F002,Amoxicilina,antibiótico,109,0.3,32.7
P6552,2022-10-17,C191,F002,Amoxicilina,antibiótico,102,0.3,30.6
P6553,2023-11-02,C166,F004,Remdesivir,antiviral,123,400.0,49200.0
P6554,2023-04-13,C055,F001,Insulina Lantus,hormona,14,22.0,308.0
P6555,2023-03-06,C144,F003,Ventolin,broncodilatador,109,4.75,517.75
P6556,2023-12-09,C129,F007,Metformina,antidiabético,3,0.18,0.54
P6557,2021-06-13,C089,F007,Metformina,antidiabético,81,0.18,14.58
P6558,2022-03-24,C077,F001,Insulina Lantus,hormona,26,22.0,572.0
P6559,2024-08-02,C112,F003,Ventolin,broncodilatador,8,4.75,38.0
P6560,2022-12-23,C183,F004,Remdesivir,antiviral,107,400.0,42800.0
P6561,2024-10-23,C193,F003,Ventolin,broncodilatador,88,4.75,418.0
P6562,2024-07-11,C200,F001,Insulina Lantus,hormona,16,22.0,352.0
P6563,2023-04-27,C070,F006,Augmentine,antibiótico,98,0.45,44.1
P6564,2024-10-12,C117,F005,Paracetamol,analgésico,45,0.15,6.75
P6565,2024-10-23,C066,F007,Metformina,antidiabético,57,0.18,10.26
P6566,2023-07-13,C045,F003,Ventolin,broncodilatador,87,4.75,413.25
P6567,2021-07-18,C069,F004,Remdesivir,antiviral,85,400.0,34000.0
P6568,2022-05-14,C099,F001,Insulina Lantus,hormona,51,22.0,1122.0
P6569,2022-11-03,C150,F004,Remdesivir,antiviral,104,400.0,41600.0
P6570,2023-11-04,C181,F002,Amoxicilina,antibiótico,2,0.3,0.6
P6571,2024-07-08,C049,F007,Metformina,antidiabético,55,0.18,9.9
P6572,2021-09-20,C043,F002,Amoxicilina,antibiótico,43,0.3,12.9
P6573,2023-04-22,C192,F004,Remdesivir,antiviral,96,400.0,38400.0
P6574,2023-11-12,C155,F002,Amoxicilina,antibiótico,104,0.3,31.2
P6575,2023-06-25,C175,F003,Ventolin,broncodilatador,104,4.75,494.0
P6576,2024-05-15,C184,F003,Ventolin,broncodilatador,28,4.75,133.0
P6577,2021-04-14,C106,F006,Augmentine,antibiótico,62,0.45,27.9
P6578,2024-12-03,C168,F006,Augmentine,antibiótico,100,0.45,45.0
P6579,2022-05-28,C051,F003,Ventolin,broncodilatador,48,4.75,228.0
P6580,2022-09-20,C057,F001,Insulina Lantus,hormona,41,22.0,902.0
P6581,2021-06-27,C047,F005,Paracetamol,analgésico,40,0.15,6.0
P6582,2023-05-18,C035,F001,Insulina Lantus,hormona,30,22.0,660.0
P6583,2024-09-12,C017,F005,Paracetamol,analgésico,72,0.15,10.8
P6584,2023-02-09,C174,F002,Amoxicilina,antibiótico,59,0.3,17.7
P6585,2023-02-04,C073,F003,Ventolin,broncodilatador,74,4.75,351.5
P6586,2023-11-22,C165,F001,Insulina Lantus,hormona,77,22.0,1694.0
P6587,2022-04-16,C019,F003,Ventolin,broncodilatador,54,4.75,256.5
P6588,2024-01-15,C091,F007,Metformina,antidiabético,23,0.18,4.14
P6589,2021-02-02,C097,F003,Ventolin,broncodilatador,64,4.75,304.0
P6590,2022-12-01,C136,F005,Paracetamol,analgésico,7,0.15,1.05
P6591,2024-01-03,C006,F007,Metformina,antidiabético,29,0.18,5.22
P6592,2021-05-10,C107,F007,Metformina,antidiabético,105,0.18,18.9
P6593,2021-06-30,C081,F005,Paracetamol,analgésico,34,0.15,5.1
P6594,2024-03-06,C128,F007,Metformina,antidiabético,89,0.18,16.02
P6595,2024-07-20,C095,F002,Amoxicilina,antibiótico,70,0.3,21.0
P6596,2023-09-13,C019,F001,Insulina Lantus,hormona,33,22.0,726.0
P6597,2024-01-08,C092,F002,Amoxicilina,antibiótico,24,0.3,7.2
P6598,2021-05-01,C037,F006,Augmentine,antibiótico,29,0.45,13.05
P6599,2021-08-20,C157,F002,Amoxicilina,antibiótico,101,0.3,30.3
P6600,2021-05-20,C050,F006,Augmentine,antibiótico,57,0.45,25.65
P6601,2023-10-19,C158,F002,Amoxicilina,antibiótico,43,0.3,12.9
P6602,2023-04-15,C169,F003,Ventolin,broncodilatador,25,4.75,118.75
P6603,2023-06-11,C113,F003,Ventolin,broncodilatador,65,4.75,308.75
P6604,2021-09-13,C049,F001,Insulina Lantus,hormona,45,22.0,990.0
P6605,2022-08-04,C087,F003,Ventolin,broncodilatador,43,4.75,204.25
P6606,2022-10-22,C082,F006,Augmentine,antibiótico,22,0.45,9.9
P6607,2024-05-14,C194,F001,Insulina Lantus,hormona,47,22.0,1034.0
P6608,2022-07-24,C191,F001,Insulina Lantus,hormona,110,22.0,2420.0
P6609,2024-08-21,C197,F004,Remdesivir,antiviral,56,400.0,22400.0
P6610,2022-11-05,C094,F007,Metformina,antidiabético,59,0.18,10.62
P6611,2021-03-04,C180,F003,Ventolin,broncodilatador,75,4.75,356.25
P6612,2022-02-28,C094,F002,Amoxicilina,antibiótico,73,0.3,21.9
P6613,2022-05-27,C163,F006,Augmentine,antibiótico,10,0.45,4.5
P6614,2023-09-10,C071,F006,Augmentine,antibiótico,35,0.45,15.75
P6615,2023-01-31,C166,F002,Amoxicilina,antibiótico,91,0.3,27.3
P6616,2022-12-25,C175,F001,Insulina Lantus,hormona,105,22.0,2310.0
P6617,2023-09-06,C035,F005,Paracetamol,analgésico,54,0.15,8.1
P6618,2021-11-04,C027,F006,Augmentine,antibiótico,68,0.45,30.6
P6619,2023-01-24,C131,F003,Ventolin,broncodilatador,20,4.75,95.0
P6620,2022-03-30,C134,F003,Ventolin,broncodilatador,50,4.75,237.5
P6621,2022-06-23,C199,F001,Insulina Lantus,hormona,58,22.0,1276.0
P6622,2024-09-19,C126,F003,Ventolin,broncodilatador,68,4.75,323.0
P6623,2024-03-21,C076,F006,Augmentine,antibiótico,83,0.45,37.35
P6624,2023-07-05,C046,F001,Insulina Lantus,hormona,26,22.0,572.0
P6625,2021-06-23,C171,F003,Ventolin,broncodilatador,33,4.75,156.75
P6626,2024-10-21,C093,F006,Augmentine,antibiótico,64,0.45,28.8
P6627,2024-07-30,C107,F002,Amoxicilina,antibiótico,136,0.3,40.8
P6628,2024-12-15,C020,F005,Paracetamol,analgésico,166,0.15,24.9
P6629,2024-11-14,C042,F001,Insulina Lantus,hormona,80,22.0,1760.0
P6630,2024-03-11,C128,F003,Ventolin,broncodilatador,125,4.75,593.75
P6631,2024-06-29,C157,F004,Remdesivir,antiviral,85,400.0,34000.0
P6632,2024-02-04,C157,F004,Remdesivir,antiviral,107,400.0,42800.0
P6633,2022-01-02,C103,F001,Insulina Lantus,hormona,78,22.0,1716.0
P6634,2021-09-17,C163,F006,Augmentine,antibiótico,24,0.45,10.8
P6635,2023-01-23,C197,F007,Metformina,antidiabético,51,0.18,9.18
P6636,2021-10-04,C028,F003,Ventolin,broncodilatador,27,4.75,128.25
P6637,2022-12-30,C095,F004,Remdesivir,antiviral,78,400.0,31200.0
P6638,2024-05-21,C170,F001,Insulina Lantus,hormona,13,22.0,286.0
P6639,2023-03-06,C111,F005,Paracetamol,analgésico,117,0.15,17.55
P6640,2023-07-26,C020,F002,Amoxicilina,antibiótico,121,0.3,36.3
P6641,2023-03-30,C198,F006,Augmentine,antibiótico,79,0.45,35.55
P6642,2021-04-28,C169,F005,Paracetamol,analgésico,15,0.15,2.25
P6643,2022-12-09,C038,F003,Ventolin,broncodilatador,88,4.75,418.0
P6644,2023-11-24,C189,F003,Ventolin,broncodilatador,85,4.75,403.75
P6645,2022-11-07,C104,F003,Ventolin,broncodilatador,23,4.75,109.25
P6646,2023-07-13,C154,F007,Metformina,antidiabético,67,0.18,12.06
P6647,2022-02-09,C002,F001,Insulina Lantus,hormona,3,22.0,66.0
P6648,2021-03-14,C153,F007,Metformina,antidiabético,53,0.18,9.54
P6649,2023-08-02,C096,F007,Metformina,antidiabético,6,0.18,1.08
P6650,2022-03-01,C153,F006,Augmentine,antibiótico,72,0.45,32.4
P6651,2022-07-10,C055,F007,Metformina,antidiabético,5,0.18,0.9
P6652,2024-08-16,C171,F004,Remdesivir,antiviral,36,400.0,14400.0
P6653,2024-06-11,C001,F003,Ventolin,broncodilatador,59,4.75,280.25
P6654,2023-01-15,C033,F007,Metformina,antidiabético,85,0.18,15.3
P6655,2024-06-19,C162,F006,Augmentine,antibiótico,12,0.45,5.4
P6656,2024-01-31,C017,F002,Amoxicilina,antibiótico,62,0.3,18.6
P6657,2022-02-09,C071,F007,Metformina,antidiabético,33,0.18,5.94
P6658,2024-05-19,C165,F007,Metformina,antidiabético,68,0.18,12.24
P6659,2022-03-04,C176,F005,Paracetamol,analgésico,134,0.15,20.1
P6660,2021-09-20,C051,F001,Insulina Lantus,hormona,19,22.0,418.0
P6661,2022-08-25,C133,F005,Paracetamol,analgésico,64,0.15,9.6
P6662,2023-10-20,C024,F006,Augmentine,antibiótico,29,0.45,13.05
P6663,2024-01-24,C004,F003,Ventolin,broncodilatador,16,4.75,76.0
P6664,2023-10-29,C188,F004,Remdesivir,antiviral,71,400.0,28400.0
P6665,2022-04-22,C103,F004,Remdesivir,antiviral,73,400.0,29200.0
P6666,2022-09-19,C195,F004,Remdesivir,antiviral,48,400.0,19200.0
P6667,2023-08-17,C045,F005,Paracetamol,analgésico,87,0.15,13.05
P6668,2024-09-12,C134,F001,Insulina Lantus,hormona,31,22.0,682.0
P6669,2024-11-10,C118,F004,Remdesivir,antiviral,3,400.0,1200.0
P6670,2023-03-03,C030,F007,Metformina,antidiabético,67,0.18,12.06
P6671,2023-09-02,C109,F002,Amoxicilina,antibiótico,49,0.3,14.7
P6672,2024-12-12,C059,F004,Remdesivir,antiviral,118,400.0,47200.0
P6673,2024-12-02,C179,F004,Remdesivir,antiviral,1,400.0,400.0
P6674,2024-04-02,C096,F001,Insulina Lantus,hormona,1,22.0,22.0
P6675,2024-07-24,C196,F007,Metformina,antidiabético,51,0.18,9.18
P6676,2022-09-13,C166,F006,Augmentine,antibiótico,87,0.45,39.15
P6677,2024-03-28,C091,F001,Insulina Lantus,hormona,30,22.0,660.0
P6678,2023-10-03,C058,F006,Augmentine,antibiótico,70,0.45,31.5
P6679,2023-07-01,C195,F007,Metformina,antidiabético,50,0.18,9.0
P6680,2022-04-16,C099,F003,Ventolin,broncodilatador,70,4.75,332.5
P6681,2023-09-26,C186,F006,Augmentine,antibiótico,73,0.45,32.85
P6682,2021-06-07,C121,F004,Remdesivir,antiviral,72,400.0,28800.0
P6683,2023-12-29,C114,F005,Paracetamol,analgésico,110,0.15,16.5
P6684,2024-10-28,C108,F001,Insulina Lantus,hormona,47,22.0,1034.0
P6685,2024-03-05,C096,F006,Augmentine,antibiótico,12,0.45,5.4
P6686,2022-03-08,C159,F002,Amoxicilina,antibiótico,83,0.3,24.9
P6687,2021-12-17,C022,F002,Amoxicilina,antibiótico,94,0.3,28.2
P6688,2021-05-08,C073,F004,Remdesivir,antiviral,69,400.0,27600.0
P6689,2022-08-30,C178,F004,Remdesivir,antiviral,33,400.0,13200.0
P6690,2023-03-01,C059,F002,Amoxicilina,antibiótico,84,0.3,25.2
P6691,2022-07-12,C173,F001,Insulina Lantus,hormona,4,22.0,88.0
P6692,2022-02-20,C058,F004,Remdesivir,antiviral,118,400.0,47200.0
P6693,2023-08-30,C103,F007,Metformina,antidiabético,74,0.18,13.32
P6694,2021-01-25,C048,F001,Insulina Lantus,hormona,83,22.0,1826.0
P6695,2024-09-02,C059,F005,Paracetamol,analgésico,92,0.15,13.8
P6696,2021-08-15,C073,F006,Augmentine,antibiótico,85,0.45,38.25
P6697,2022-12-06,C158,F005,Paracetamol,analgésico,92,0.15,13.8
P6698,2022-12-02,C026,F006,Augmentine,antibiótico,88,0.45,39.6
P6699,2023-03-06,C173,F006,Augmentine,antibiótico,31,0.45,13.95
P6700,2021-04-04,C122,F002,Amoxicilina,antibiótico,1,0.3,0.3
P6701,2023-04-27,C056,F001,Insulina Lantus,hormona,3,22.0,66.0
P6702,2023-07-14,C119,F007,Metformina,antidiabético,87,0.18,15.66
P6703,2022-08-12,C098,F005,Paracetamol,analgésico,31,0.15,4.65
P6704,2022-05-07,C083,F006,Augmentine,antibiótico,60,0.45,27.0
P6705,2024-07-26,C195,F004,Remdesivir,antiviral,45,400.0,18000.0
P6706,2024-06-02,C074,F005,Paracetamol,analgésico,68,0.15,10.2
P6707,2022-10-14,C028,F003,Ventolin,broncodilatador,13,4.75,61.75
P6708,2021-12-28,C057,F002,Amoxicilina,antibiótico,39,0.3,11.7
P6709,2021-05-12,C104,F006,Augmentine,antibiótico,30,0.45,13.5
P6710,2021-10-01,C002,F005,Paracetamol,analgésico,7,0.15,1.05
P6711,2023-10-12,C105,F006,Augmentine,antibiótico,41,0.45,18.45
P6712,2023-08-05,C110,F006,Augmentine,antibiótico,41,0.45,18.45
P6713,2021-08-24,C016,F005,Paracetamol,analgésico,15,0.15,2.25
P6714,2021-07-20,C105,F006,Augmentine,antibiótico,42,0.45,18.9
P6715,2024-12-13,C004,F006,Augmentine,antibiótico,34,0.45,15.3
P6716,2021-03-20,C136,F004,Remdesivir,antiviral,8,400.0,3200.0
P6717,2024-07-04,C043,F006,Augmentine,antibiótico,13,0.45,5.85
P6718,2024-04-11,C083,F004,Remdesivir,antiviral,76,400.0,30400.0
P6719,2024-03-20,C103,F006,Augmentine,antibiótico,93,0.45,41.85
P6720,2021-01-20,C042,F007,Metformina,antidiabético,63,0.18,11.34
P6721,2021-07-01,C052,F005,Paracetamol,analgésico,48,0.15,7.2
P6722,2024-04-15,C048,F003,Ventolin,broncodilatador,132,4.75,627.0
P6723,2023-04-17,C021,F006,Augmentine,antibiótico,60,0.45,27.0
P6724,2022-07-24,C147,F004,Remdesivir,antiviral,76,400.0,30400.0
P6725,2021-10-23,C007,F007,Metformina,antidiabético,35,0.18,6.3
P6726,2024-11-07,C078,F007,Metformina,antidiabético,60,0.18,10.8
P6727,2023-07-12,C084,F007,Metformina,antidiabético,38,0.18,6.84
P6728,2023-05-26,C022,F003,Ventolin,broncodilatador,139,4.75,660.25
P6729,2024-07-16,C043,F004,Remdesivir,antiviral,13,400.0,5200.0
P6730,2024-11-24,C127,F002,Amoxicilina,antibiótico,93,0.3,27.9
P6731,2024-05-04,C151,F005,Paracetamol,analgésico,87,0.15,13.05
P6732,2021-05-16,C007,F001,Insulina Lantus,hormona,16,22.0,352.0
P6733,2023-09-23,C099,F003,Ventolin,broncodilatador,60,4.75,285.0
P6734,2022-02-28,C100,F005,Paracetamol,analgésico,118,0.15,17.7
P6735,2021-10-27,C015,F005,Paracetamol,analgésico,29,0.15,4.35
P6736,2023-12-11,C090,F005,Paracetamol,analgésico,25,0.15,3.75
P6737,2022-01-06,C155,F001,Insulina Lantus,hormona,112,22.0,2464.0
P6738,2023-12-01,C147,F003,Ventolin,broncodilatador,61,4.75,289.75
P6739,2024-03-04,C055,F006,Augmentine,antibiótico,16,0.45,7.2
P6740,2021-07-14,C049,F002,Amoxicilina,antibiótico,58,0.3,17.4
P6741,2024-08-18,C029,F002,Amoxicilina,antibiótico,103,0.3,30.9
P6742,2021-11-23,C075,F006,Augmentine,antibiótico,37,0.45,16.65
P6743,2023-04-02,C085,F004,Remdesivir,antiviral,102,400.0,40800.0
P6744,2023-11-25,C134,F001,Insulina Lantus,hormona,32,22.0,704.0
P6745,2024-02-21,C017,F007,Metformina,antidiabético,58,0.18,10.44
P6746,2021-03-20,C044,F002,Amoxicilina,antibiótico,37,0.3,11.1
P6747,2023-01-23,C117,F001,Insulina Lantus,hormona,61,22.0,1342.0
P6748,2023-05-09,C180,F002,Amoxicilina,antibiótico,44,0.3,13.2
P6749,2023-07-09,C125,F006,Augmentine,antibiótico,67,0.45,30.15
P6750,2023-09-02,C166,F005,Paracetamol,analgésico,83,0.15,12.45
P6751,2024-02-17,C075,F004,Remdesivir,antiviral,64,400.0,25600.0
P6752,2022-11-08,C180,F001,Insulina Lantus,hormona,56,22.0,1232.0
P6753,2022-03-09,C186,F002,Amoxicilina,antibiótico,97,0.3,29.1
P6754,2024-02-20,C024,F004,Remdesivir,antiviral,47,400.0,18800.0
P6755,2024-11-18,C100,F004,Remdesivir,antiviral,104,400.0,41600.0
P6756,2022-02-23,C125,F007,Metformina,antidiabético,60,0.18,10.8
P6757,2021-05-28,C069,F003,Ventolin,broncodilatador,128,4.75,608.0
P6758,2022-06-27,C086,F002,Amoxicilina,antibiótico,41,0.3,12.3
P6759,2023-06-16,C095,F002,Amoxicilina,antibiótico,82,0.3,24.6
P6760,2024-08-27,C171,F006,Augmentine,antibiótico,27,0.45,12.15
P6761,2021-04-29,C077,F003,Ventolin,broncodilatador,23,4.75,109.25
P6762,2024-09-19,C061,F005,Paracetamol,analgésico,76,0.15,11.4
P6763,2023-09-15,C046,F006,Augmentine,antibiótico,11,0.45,4.95
P6764,2023-01-05,C022,F001,Insulina Lantus,hormona,100,22.0,2200.0
P6765,2024-05-26,C187,F004,Remdesivir,antiviral,75,400.0,30000.0
P6766,2024-02-03,C046,F005,Paracetamol,analgésico,13,0.15,1.95
P6767,2023-02-20,C027,F004,Remdesivir,antiviral,103,400.0,41200.0
P6768,2022-11-12,C082,F004,Remdesivir,antiviral,27,400.0,10800.0
P6769,2021-04-06,C147,F006,Augmentine,antibiótico,89,0.45,40.05
P6770,2024-09-08,C172,F004,Remdesivir,antiviral,42,400.0,16800.0
P6771,2021-01-05,C173,F001,Insulina Lantus,hormona,31,22.0,682.0
P6772,2021-08-09,C121,F003,Ventolin,broncodilatador,73,4.75,346.75
P6773,2023-09-21,C189,F006,Augmentine,antibiótico,83,0.45,37.35
P6774,2021-12-06,C167,F001,Insulina Lantus,hormona,22,22.0,484.0
P6775,2022-11-06,C161,F004,Remdesivir,antiviral,111,400.0,44400.0
P6776,2021-04-21,C046,F005,Paracetamol,analgésico,28,0.15,4.2
P6777,2023-03-25,C190,F001,Insulina Lantus,hormona,4,22.0,88.0
P6778,2021-11-03,C191,F006,Augmentine,antibiótico,91,0.45,40.95
P6779,2021-05-30,C108,F001,Insulina Lantus,hormona,41,22.0,902.0
P6780,2023-10-22,C199,F004,Remdesivir,antiviral,70,400.0,28000.0
P6781,2021-03-31,C078,F003,Ventolin,broncodilatador,93,4.75,441.75
P6782,2023-12-31,C041,F001,Insulina Lantus,hormona,22,22.0,484.0
P6783,2024-07-25,C143,F006,Augmentine,antibiótico,67,0.45,30.15
P6784,2022-12-01,C081,F007,Metformina,antidiabético,48,0.18,8.64
P6785,2024-01-07,C021,F003,Ventolin,broncodilatador,47,4.75,223.25
P6786,2024-07-09,C021,F002,Amoxicilina,antibiótico,61,0.3,18.3
P6787,2021-06-21,C003,F002,Amoxicilina,antibiótico,108,0.3,32.4
P6788,2023-04-12,C102,F007,Metformina,antidiabético,13,0.18,2.34
P6789,2023-11-12,C016,F006,Augmentine,antibiótico,28,0.45,12.6
P6790,2021-06-13,C011,F005,Paracetamol,analgésico,93,0.15,13.95
P6791,2021-11-30,C018,F005,Paracetamol,analgésico,45,0.15,6.75
P6792,2023-06-06,C031,F007,Metformina,antidiabético,2,0.18,0.36
P6793,2023-07-07,C005,F005,Paracetamol,analgésico,70,0.15,10.5
P6794,2023-08-11,C095,F006,Augmentine,antibiótico,59,0.45,26.55
P6795,2021-06-10,C081,F004,Remdesivir,antiviral,31,400.0,12400.0
P6796,2022-08-19,C191,F001,Insulina Lantus,hormona,105,22.0,2310.0
P6797,2021-09-21,C089,F004,Remdesivir,antiviral,68,400.0,27200.0
P6798,2023-11-28,C046,F001,Insulina Lantus,hormona,4,22.0,88.0
P6799,2024-07-14,C190,F005,Paracetamol,analgésico,8,0.15,1.2
P6800,2021-12-06,C009,F004,Remdesivir,antiviral,73,400.0,29200.0
P6801,2021-09-19,C147,F006,Augmentine,antibiótico,88,0.45,39.6
P6802,2021-06-02,C163,F002,Amoxicilina,antibiótico,29,0.3,8.7
P6803,2023-03-10,C085,F002,Amoxicilina,antibiótico,109,0.3,32.7
P6804,2023-03-21,C125,F006,Augmentine,antibiótico,55,0.45,24.75
P6805,2021-07-16,C033,F007,Metformina,antidiabético,95,0.18,17.1
P6806,2021-09-27,C079,F001,Insulina Lantus,hormona,91,22.0,2002.0
P6807,2021-10-25,C153,F003,Ventolin,broncodilatador,42,4.75,199.5
P6808,2021-05-10,C081,F002,Amoxicilina,antibiótico,40,0.3,12.0
P6809,2022-11-06,C073,F007,Metformina,antidiabético,88,0.18,15.84
P6810,2024-05-22,C104,F006,Augmentine,antibiótico,19,0.45,8.55
P6811,2022-01-06,C113,F001,Insulina Lantus,hormona,66,22.0,1452.0
P6812,2022-01-20,C101,F007,Metformina,antidiabético,42,0.18,7.56
P6813,2022-10-02,C126,F002,Amoxicilina,antibiótico,60,0.3,18.0
P6814,2023-12-14,C023,F004,Remdesivir,antiviral,92,400.0,36800.0
P6815,2023-11-04,C188,F002,Amoxicilina,antibiótico,62,0.3,18.6
P6816,2024-01-14,C145,F005,Paracetamol,analgésico,24,0.15,3.6
P6817,2021-05-18,C044,F004,Remdesivir,antiviral,61,400.0,24400.0
P6818,2021-05-31,C174,F005,Paracetamol,analgésico,53,0.15,7.95
P6819,2024-06-27,C070,F004,Remdesivir,antiviral,85,400.0,34000.0
P6820,2022-12-02,C087,F002,Amoxicilina,antibiótico,28,0.3,8.4
P6821,2024-09-28,C055,F007,Metformina,antidiabético,21,0.18,3.78
P6822,2021-08-17,C017,F002,Amoxicilina,antibiótico,101,0.3,30.3
P6823,2023-06-11,C120,F004,Remdesivir,antiviral,42,400.0,16800.0
P6824,2023-08-10,C059,F007,Metformina,antidiabético,80,0.18,14.4
P6825,2023-02-08,C084,F006,Augmentine,antibiótico,51,0.45,22.95
P6826,2023-04-07,C121,F005,Paracetamol,analgésico,68,0.15,10.2
P6827,2024-08-03,C161,F001,Insulina Lantus,hormona,67,22.0,1474.0
P6828,2023-11-09,C162,F001,Insulina Lantus,hormona,1,22.0,22.0
P6829,2024-09-20,C115,F004,Remdesivir,antiviral,40,400.0,16000.0
P6830,2021-09-28,C088,F002,Amoxicilina,antibiótico,87,0.3,26.1
P6831,2022-12-01,C106,F005,Paracetamol,analgésico,100,0.15,15.0
P6832,2021-12-14,C140,F005,Paracetamol,analgésico,34,0.15,5.1
P6833,2022-06-10,C132,F005,Paracetamol,analgésico,6,0.15,0.9
P6834,2023-08-06,C103,F001,Insulina Lantus,hormona,81,22.0,1782.0
P6835,2022-08-12,C160,F001,Insulina Lantus,hormona,76,22.0,1672.0
P6836,2021-11-05,C080,F004,Remdesivir,antiviral,101,400.0,40400.0
P6837,2023-06-15,C002,F005,Paracetamol,analgésico,5,0.15,0.75
P6838,2023-11-25,C071,F004,Remdesivir,antiviral,55,400.0,22000.0
P6839,2023-12-15,C171,F002,Amoxicilina,antibiótico,22,0.3,6.6
P6840,2021-10-26,C064,F003,Ventolin,broncodilatador,64,4.75,304.0
P6841,2021-10-26,C137,F005,Paracetamol,analgésico,13,0.15,1.95
P6842,2022-07-30,C084,F007,Metformina,antidiabético,22,0.18,3.96
P6843,2021-03-13,C080,F005,Paracetamol,analgésico,100,0.15,15.0
P6844,2023-05-13,C126,F004,Remdesivir,antiviral,65,400.0,26000.0
P6845,2021-08-08,C058,F003,Ventolin,broncodilatador,88,4.75,418.0
P6846,2021-11-25,C183,F004,Remdesivir,antiviral,111,400.0,44400.0
P6847,2024-05-04,C003,F003,Ventolin,broncodilatador,120,4.75,570.0
P6848,2021-09-11,C093,F004,Remdesivir,antiviral,56,400.0,22400.0
P6849,2023-11-21,C182,F004,Remdesivir,antiviral,54,400.0,21600.0
P6850,2022-12-17,C076,F004,Remdesivir,antiviral,137,400.0,54800.0
P6851,2023-02-09,C181,F005,Paracetamol,analgésico,3,0.15,0.45
P6852,2022-04-26,C095,F007,Metformina,antidiabético,34,0.18,6.12
P6853,2024-07-03,C135,F001,Insulina Lantus,hormona,76,22.0,1672.0
P6854,2023-07-27,C096,F006,Augmentine,antibiótico,3,0.45,1.35
P6855,2022-10-10,C016,F004,Remdesivir,antiviral,18,400.0,7200.0
P6856,2024-05-10,C155,F006,Augmentine,antibiótico,83,0.45,37.35
P6857,2023-01-18,C171,F001,Insulina Lantus,hormona,38,22.0,836.0
P6858,2021-08-28,C027,F005,Paracetamol,analgésico,67,0.15,10.05
